0,1,2
100.949,271.818,-139.35399999999998
142.162,387.439,70.55
28.359,315.327,88.384
97.206,399.57099999999997,131.368
57.681000000000004,389.079,129.69799999999998
50.114,334.50199999999995,-153.60299999999998
24.881999999999998,368.73199999999997,97.88799999999999
102.09100000000001,277.112,-121.911
66.295,285.11,102.74
65.187,306.552,106.70100000000001
88.934,269.70799999999997,-156.282
115.57,486.884,-88.50200000000001
155.41899999999998,102.025,43.56399999999999
107.838,431.334,122.98100000000001
34.629,287.383,43.483999999999995
75.646,285.722,43.198
110.713,362.546,124.295
68.343,287.27,108.035
84.43700000000001,448.26199999999994,115.079
37.016999999999996,309.613,22.318
65.94,231.917,91.125
34.071,540.748,-166.87400000000002
42.453,508.467,-70.21
119.794,160.267,22.712
74.005,554.9259999999999,-13.585999999999999
29.315,551.4169999999999,-131.438
35.306999999999995,336.17900000000003,-114.03399999999999
36.277,360.92800000000005,112.43799999999999
61.123000000000005,302.73400000000004,18.117
77.17399999999999,414.619,130.747
123.77600000000001,387.204,120.49799999999999
91.671,268.724,-155.743
81.203,321.566,-6.103
75.30199999999999,405.904,139.876
62.535,220.437,126.384
85.82600000000001,316.447,101.92200000000001
51.122,331.55800000000005,-123.90799999999999
56.488,240.84900000000002,90.28200000000001
119.488,318.527,90.33200000000001
66.609,475.87699999999995,87.31299999999999
105.334,483.594,-141.441
27.941,539.053,-166.713
25.482,361.213,82.08
70.131,207.144,86.84899999999999
98.964,274.737,-133.994
78.73,370.85,130.757
53.305,336.61699999999996,5.7860000000000005
75.007,335.32199999999995,121.57
136.281,378.787,89.939
106.415,458.82300000000004,104.61200000000001
81.775,333.85900000000004,120.24600000000001
22.819000000000003,333.042,-170.063
116.30799999999999,326.659,61.107
121.55,482.981,-158.438
84.397,365.121,129.938
25.484,480.712,57.221000000000004
67.25,199.41,124.93799999999999
69.108,343.43800000000005,113.27
48.84,543.635,-152.012
98.516,246.074,108.368
20.713,360.713,50.356
97.375,244.34599999999998,117.131
56.846000000000004,500.713,38.664
82.03299999999999,358.20300000000003,119.905
78.664,291.46,23.836
102.44200000000001,497.051,-67.221
40.656,434.595,118.67200000000001
101.068,283.039,-71.577
77.54899999999999,557.17,9.56
60.849,500.72900000000004,39.379
3.265,66.233,84.553
123.405,282.455,29.991999999999997
155.35399999999998,89.274,55.386
85.569,331.661,108.78399999999999
52.742,331.12199999999996,-163.692
58.494,407.531,129.96200000000002
31.664,513.783,-47.736999999999995
87.12700000000001,257.084,-167.563
121.455,493.00300000000004,60.62
25.912,297.487,1.933
78.709,385.24199999999996,144.16899999999998
73.42,281.356,34.848
35.22,343.204,97.096
97.436,445.98800000000006,118.133
120.15,386.275,124.277
91.882,275.98900000000003,-134.433
132.99200000000002,359.809,55.183
20.743000000000002,371.70099999999996,29.941
90.09899999999999,217.877,64.458
105.057,306.026,112.081
32.429,486.941,45.481
109.887,322.61,22.877
90.14299999999999,499.001,36.064
78.336,357.028,134.028
68.798,440.131,117.589
115.859,503.086,-40.143
47.443000000000005,331.30800000000005,7.718
84.213,358.69199999999995,130.97
70.35300000000001,231.359,111.63
73.134,278.311,125.411
77.465,404.156,131.042
72.671,529.075,64.568
51.81,337.92800000000005,-121.26100000000001
69.649,421.81800000000004,128.601
98.041,337.598,111.17200000000001
95.54299999999999,250.22099999999998,82.806
121.529,442.968,107.508
54.97,305.543,31.031
66.185,441.962,119.25299999999999
64.946,328.50300000000004,-165.982
129.358,148.162,21.866999999999997
45.129,535.781,-162.47899999999998
120.74700000000001,267.681,-169.831
30.480999999999998,340.525,33.44
17.795,396.663,108.493
148.084,413.731,78.307
88.654,303.527,105.035
61.071999999999996,333.846,-0.8059999999999999
111.322,317.252,119.23700000000001
76.404,431.16,128.00799999999998
117.527,292.075,-27.095
144.31799999999998,395.926,85.8
31.576,334.217,45.33
93.005,453.142,114.32700000000001
105.425,201.166,121.53200000000001
116.402,290.328,55.257
73.79899999999999,447.961,112.604
38.028,326.60200000000003,-40.946999999999996
78.065,545.151,44.678000000000004
69.122,261.267,115.227
113.23700000000001,459.64099999999996,100.914
121.675,460.69599999999997,92.86399999999999
123.63799999999999,170.195,22.813000000000002
80.66199999999999,512.224,73.98899999999999
83.26,279.35400000000004,121.88600000000001
102.531,230.05700000000002,162.554
52.028999999999996,249.828,146.4
90.488,326.92400000000004,2.2880000000000003
122.749,297.525,94.116
70.605,344.376,113.613
35.958,318.796,65.045
60.644,289.85200000000003,122.645
89.83,307.566,95.415
117.679,327.075,45.827
75.211,461.131,110.745
39.773,321.053,118.165
70.967,233.995,80.598
77.781,373.205,135.084
13.479000000000001,380.91,66.377
38.872,158.197,21.793000000000003
101.501,204.10299999999998,100.60799999999999
90.104,314.54,94.85600000000001
77.015,455.80699999999996,114.404
125.43700000000001,308.785,46.466
69.809,453.009,98.82700000000001
74.414,197.727,62.427
98.655,226.998,140.42600000000002
18.307000000000002,408.369,107.476
73.792,554.597,-43.242
60.498000000000005,307.308,99.78200000000001
73.14399999999999,508.17,27.71
107.954,492.74199999999996,-114.477
46.67100000000001,307.594,-44.519
76.343,556.774,9.121
57.24,298.064,113.984
140.248,148.05200000000002,16.410999999999998
82.36200000000001,464.619,100.825
51.61600000000001,313.47900000000004,16.527
113.493,495.50699999999995,-17.195
73.001,450.468,110.14200000000001
94.67,399.616,130.463
47.736000000000004,319.35,-167.274
33.395,539.811,-158.47899999999998
34.936,527.281,-90.961
33.883,510.945,30.677
106.971,402.18,129.74
117.06200000000001,496.19599999999997,48.643
69.803,258.847,123.351
101.661,251.45,116.125
89.744,257.79900000000004,121.556
83.007,282.941,101.684
75.561,280.716,99.113
77.961,285.92900000000003,16.754
103.413,313.613,116.914
70.958,297.91900000000004,16.61
10.713,415.939,70.829
79.036,187.84799999999998,54.415
119.06700000000001,285.085,52.641000000000005
84.036,406.223,131.922
89.303,264.144,115.572
63.733999999999995,217.49900000000002,142.289
38.891999999999996,539.857,-152.635
122.39399999999999,314.381,58.817
64.524,193.012,94.861
73.018,278.112,124.946
75.917,290.709,11.489
14.972000000000001,441.25,85.791
38.014,528.31,-69.866
54.162,315.535,-169.855
95.978,258.98,-155.088
117.185,475.05,91.26100000000001
25.118000000000002,356.42800000000005,25.935
93.77,266.041,-158.51
43.465,166.662,21.875999999999998
81.51100000000001,287.064,95.55799999999999
37.043,541.58,-151.711
71.024,274.735,112.552
114.45100000000001,334.042,94.865
60.276,357.54400000000004,126.90899999999999
138.589,386.05800000000005,87.385
132.58700000000002,333.92699999999996,102.634
116.459,435.517,118.26799999999999
140.796,437.776,87.53
73.77199999999999,511.61800000000005,24.419
50.472,308.625,115.29700000000001
103.742,213.355,106.414
49.621,340.97,-132.363
100.14299999999999,277.89599999999996,-107.351
112.10700000000001,313.762,101.48299999999999
100.359,271.80400000000003,-136.339
119.348,296.772,-71.822
23.11,284.805,51.183
165.94400000000002,103.993,50.333999999999996
84.726,335.62199999999996,110.133
111.77799999999999,246.12099999999998,-171.028
78.286,311.615,122.458
69.335,526.376,58.405
125.506,427.00199999999995,116.09700000000001
90.527,235.581,78.711
126.289,67.449,94.101
111.285,483.986,-128.30100000000002
63.299,228.342,123.52
112.26,490.64300000000003,44.117
48.034,341.728,-142.53799999999998
75.007,333.6,149.209
66.189,316.966,98.329
78.101,526.243,67.86
132.755,360.15,50.683
32.848,526.924,-67.97399999999999
36.707,332.76199999999994,-64.859
128.4,406.288,120.46600000000001
46.693999999999996,328.32599999999996,-143.868
35.015,337.709,93.619
-17.006,74.472,73.635
41.253,530.936,-75.4
119.081,343.51599999999996,88.76299999999999
144.27,76.01899999999999,80.377
80.321,359.165,115.568
31.835,338.602,-51.817
87.12,276.466,110.10700000000001
100.49799999999999,227.852,158.415
50.617,533.082,-166.608
21.214000000000002,377.525,104.57799999999999
105.184,293.22900000000004,-32.771
72.822,317.242,4.114
81.635,412.792,129.886
80.383,268.241,107.118
4.626,68.678,84.48899999999999
64.32,264.415,114.73100000000001
88.561,278.007,-125.97
105.93299999999999,283.493,-80.622
68.085,256.83,117.11399999999999
104.675,476.965,-168.463
59.644,201.763,122.581
67.869,330.728,106.46700000000001
107.866,323.612,18.791
50.11,325.251,-125.59299999999999
56.395,409.374,133.007
79.315,297.991,93.20700000000001
109.756,482.255,-65.181
66.443,384.155,125.889
61.842,338.449,-141.602
33.917,336.51199999999994,-122.05799999999999
74.422,267.884,120.992
54.739,399.603,129.475
81.32600000000001,441.045,109.809
104.986,271.27099999999996,-145.357
66.419,334.542,120.29700000000001
32.963,512.817,15.574000000000002
120.96600000000001,508.767,36.599000000000004
67.36399999999999,249.825,116.43299999999999
22.051,69.783,102.663
65.491,366.015,128.577
11.35,420.35900000000004,81.692
10.661,481.926,35.796
81.738,326.60200000000003,-8.715
101.33200000000001,389.709,130.216
116.63,307.85,80.605
87.029,275.015,-125.82799999999999
47.378,457.925,105.82700000000001
98.241,338.73900000000003,-0.731
113.44,485.07,-72.62
81.35,412.94300000000004,131.049
80.438,193.708,76.22800000000001
121.77,508.356,-2.889
127.992,447.296,100.82600000000001
30.99,545.622,-118.869
46.333999999999996,314.001,-20.997
115.083,463.215,-170.49400000000003
7.757999999999999,474.105,37.226
99.25200000000001,329.341,131.422
30.485,504.35900000000004,35.113
60.817,212.87400000000002,103.87100000000001
83.881,358.2,126.065
41.367,494.598,32.725
106.037,283.651,-80.005
124.508,337.394,38.942
52.19,322.23400000000004,6.431
124.321,501.39,-65.862
152.67700000000002,115.34700000000001,27.596
99.726,282.432,-75.02
76.513,342.13699999999994,134.346
57.816,337.29,-156.922
65.634,528.0880000000001,53.573
77.87,543.404,42.071000000000005
82.825,190.47,68.227
69.764,451.471,101.302
66.209,238.46400000000003,82.154
87.863,298.036,94.887
95.096,489.125,44.93
49.81,534.14,-169.578
33.623000000000005,318.914,-49.7
85.148,339.043,119.59200000000001
106.96600000000001,271.399,-148.269
30.564,351.275,87.686
75.99,555.052,18.983
70.253,367.18699999999995,125.46799999999999
44.398999999999994,218.72799999999998,111.67200000000001
73.42,466.286,112.734
65.612,395.54900000000004,127.575
23.221,62.165,99.244
112.21,485.945,-69.893
106.40799999999999,508.154,40.174
79.48100000000001,555.84,12.64
16.005,373.435,40.355
144.102,147.911,29.438000000000002
67.771,330.798,-5.752000000000001
88.785,183.658,71.515
72.416,393.019,130.781
55.744,499.445,52.89
30.794,517.06,-70.259
100.38600000000001,262.43,-149.257
76.468,284.036,17.702
122.39200000000001,289.139,69.016
-17.14,97.055,57.343999999999994
69.715,262.301,117.632
109.236,167.47799999999998,36.341
68.696,281.332,109.611
110.257,311.55,123.73200000000001
114.574,327.485,83.295
105.647,288.279,-40.094
10.27,409.379,77.997
52.483999999999995,329.88599999999997,-127.71600000000001
47.019,537.019,-97.15100000000001
81.449,496.45599999999996,78.84
36.329,327.56,-160.797
44.986999999999995,328.59,-127.072
20.971,475.843,74.0
49.318999999999996,380.405,128.675
29.94,473.374,81.684
49.08,317.428,97.663
133.065,360.097,62.942
107.734,338.91900000000004,4.169
74.719,536.3009999999999,56.486999999999995
117.616,314.733,83.98
68.166,401.55199999999996,124.76700000000001
7.931,474.115,51.19
129.59,353.185,26.244
12.095999999999998,398.916,83.52600000000001
73.89399999999999,263.927,107.215
110.439,318.272,60.906000000000006
133.435,157.43200000000002,31.504
100.31200000000001,310.76599999999996,86.17299999999999
65.396,326.987,-166.472
70.995,385.527,131.86700000000002
118.854,309.10400000000004,117.36200000000001
113.805,473.014,-160.504
138.252,372.29,38.335
76.388,243.15599999999998,147.494
38.393,310.968,-31.037
91.818,405.684,130.261
93.538,263.879,119.35
66.554,363.38,128.261
75.11399999999999,497.62699999999995,86.323
78.14699999999999,361.967,132.168
98.09,429.779,126.556
112.103,317.032,38.088
83.06299999999999,352.12300000000005,118.775
121.40799999999999,472.792,-169.75900000000001
71.462,391.767,131.377
116.60700000000001,315.118,-51.071999999999996
78.553,368.546,147.191
78.268,469.47,107.76899999999999
103.041,229.78400000000002,161.711
48.888000000000005,232.826,135.112
77.705,348.722,130.731
95.225,243.109,-171.428
3.635,63.845,98.40700000000001
167.935,95.96,42.751999999999995
73.902,339.915,125.161
49.54600000000001,535.484,-164.157
48.809,542.194,-154.099
24.21,364.585,87.37299999999999
92.486,309.067,103.704
103.818,510.211,41.827
70.873,382.42400000000004,122.928
93.765,410.555,131.375
111.463,485.725,-106.899
68.794,199.90200000000002,62.445
94.391,310.607,9.666
115.09,289.913,-57.193000000000005
46.946999999999996,540.682,-112.62899999999999
79.047,386.57300000000004,116.69200000000001
78.518,313.42900000000003,134.08
90.45100000000001,368.35,128.01
89.383,396.88800000000003,132.092
17.971,389.73900000000003,96.67
44.57,567.352,-145.937
40.069,329.025,-41.422
67.625,368.345,128.405
60.261,333.87300000000005,-163.32299999999998
107.51,219.013,130.92
35.426,328.491,46.651
64.115,493.64300000000003,77.083
19.647000000000002,363.096,30.014
46.595,245.312,147.485
75.79,393.142,114.34
-16.381,84.42200000000001,52.373999999999995
122.46,334.941,68.038
144.75799999999998,124.984,29.191999999999997
112.189,480.38699999999994,-146.129
101.875,430.88,123.685
45.79,513.505,-45.675
103.94,348.74300000000005,120.211
64.362,296.823,54.21
62.574,314.23,135.16899999999998
27.795,395.095,121.455
72.104,212.34400000000002,122.15799999999999
35.662,404.95,127.23899999999999
125.359,304.32599999999996,98.786
93.765,215.305,106.84299999999999
98.804,200.75,72.564
23.183000000000003,319.996,88.053
124.637,344.64300000000003,74.945
84.45700000000001,341.87699999999995,124.406
67.072,291.07599999999996,107.74600000000001
44.856,322.04,-76.788
125.34299999999999,397.37800000000004,120.40100000000001
13.741,61.108000000000004,102.34299999999999
31.159000000000002,341.25199999999995,39.02
71.479,381.663,117.492
58.26,237.38099999999997,91.27799999999999
15.044,372.272,56.086000000000006
55.59,323.54900000000004,97.775
98.749,346.89599999999996,118.443
37.56,173.895,24.621
88.324,295.975,64.385
116.65299999999999,487.82099999999997,-144.838
49.321999999999996,323.742,-73.797
72.543,492.097,89.228
93.32700000000001,493.17900000000003,47.784
62.056999999999995,301.897,89.42200000000001
29.779,310.111,73.274
88.286,337.165,121.25200000000001
99.25299999999999,510.491,38.412
83.90899999999999,498.93199999999996,90.331
84.46,298.57,99.125
110.195,323.476,16.586
36.034,541.056,-106.95100000000001
102.831,248.78099999999998,93.811
76.294,533.448,63.378
40.427,320.33799999999997,118.258
26.519000000000002,331.38699999999994,-169.523
113.618,505.913,-150.651
38.285,561.785,-137.19799999999998
96.40899999999999,303.323,34.931
41.77,493.675,34.556
73.064,514.173,26.648000000000003
114.306,343.077,11.524000000000001
129.582,362.361,94.929
68.419,294.57599999999996,96.015
156.10299999999998,120.575,22.658
130.72799999999998,350.468,60.494
80.12,239.885,95.49600000000001
120.63799999999999,334.35699999999997,35.423
48.729,315.466,-56.122
98.027,265.497,-155.409
43.202,531.964,-72.582
112.59700000000001,286.10200000000003,33.941
79.369,498.11199999999997,78.979
79.986,428.775,127.07700000000001
32.463,546.669,-160.201
48.766999999999996,324.199,86.766
115.531,308.60900000000004,69.76
74.902,473.56800000000004,109.727
29.482,335.38199999999995,-165.97299999999998
122.99600000000001,341.917,66.192
36.787,542.661,-108.31
84.346,475.60400000000004,96.711
71.378,278.92900000000003,99.059
80.173,357.19300000000004,128.341
26.575,537.4169999999999,-168.558
122.429,306.653,112.421
80.02,435.792,125.18
77.811,333.10900000000004,143.202
73.718,381.474,115.147
93.694,335.532,-0.8079999999999999
105.743,319.313,91.712
106.564,302.719,-35.234
36.129,544.936,-139.877
39.372,566.364,-145.737
47.215,349.096,118.779
79.77600000000001,289.73400000000004,23.241999999999997
30.965999999999998,334.76099999999997,-165.111
36.181,312.85900000000004,90.36200000000001
79.018,374.63300000000004,114.792
32.282,310.41200000000003,11.772
75.192,228.088,81.413
16.165,300.526,45.083999999999996
58.492,329.215,104.869
-19.029,91.102,45.232
25.785999999999998,297.55400000000003,91.575
84.18,216.55900000000003,85.24700000000001
94.992,248.62599999999998,155.404
147.775,486.04400000000004,46.715
133.924,362.505,66.648
98.49,211.294,99.024
91.57700000000001,237.9,98.087
88.098,280.913,97.819
103.257,246.822,96.01799999999999
45.97,510.976,-57.71
91.56700000000001,298.832,91.634
81.437,499.37199999999996,89.133
75.891,440.986,122.36200000000001
67.029,303.178,106.90700000000001
79.41199999999999,314.309,-0.667
104.81700000000001,491.267,-151.845
80.672,494.537,87.36399999999999
70.848,275.309,121.464
110.396,290.126,58.501000000000005
70.34,283.406,115.52
69.925,277.241,100.943
80.527,494.416,87.40899999999999
111.26299999999999,262.58099999999996,-158.322
30.15,519.846,-49.826
34.711,307.72700000000003,-47.83
64.556,360.906,129.319
76.062,433.652,129.991
29.546,312.17400000000004,60.549
1.258,72.264,95.59
67.63600000000001,341.705,-162.675
105.274,353.23,122.971
107.89399999999999,324.85,87.454
79.32,216.22,116.344
100.34,331.384,4.5569999999999995
78.933,357.241,147.719
129.14,146.27,25.318
98.884,272.564,-121.975
59.931999999999995,192.89,51.113
106.337,488.548,-68.87
90.40299999999999,223.107,59.471000000000004
35.751,529.2130000000001,-169.267
110.779,273.611,-122.75200000000001
76.744,346.412,155.167
60.036,343.70099999999996,117.359
37.828,298.074,74.694
24.456,428.074,107.602
106.605,173.253,30.897
125.38,154.741,20.179000000000002
37.383,324.474,-121.387
132.452,294.918,48.11
47.788999999999994,318.005,96.404
112.837,452.29699999999997,106.20200000000001
21.256,428.89099999999996,103.745
14.427999999999999,433.033,82.493
94.07799999999999,360.64599999999996,131.094
31.932,342.666,64.547
24.737,361.241,79.529
68.308,235.672,112.164
65.789,319.164,99.198
75.22,554.227,-42.412
94.647,298.526,94.516
112.64299999999999,316.033,128.241
108.625,485.75199999999995,-63.09
106.111,253.326,149.279
108.54299999999999,216.59,123.044
62.6,340.215,-157.084
52.229,493.66,64.064
111.21700000000001,319.097,110.22200000000001
88.697,345.30800000000005,119.256
34.749,545.3340000000001,-160.64
117.868,492.452,-138.237
65.085,304.815,95.837
93.339,336.772,115.652
34.755,535.104,-74.919
42.386,314.258,101.383
103.98200000000001,324.302,92.493
58.218999999999994,361.356,128.543
64.718,179.347,49.76
122.93700000000001,489.853,-67.112
108.572,485.236,-64.345
33.458,445.269,105.20200000000001
44.273999999999994,340.04900000000004,-133.244
100.74600000000001,203.61900000000003,100.41
65.182,298.36400000000003,87.65700000000001
46.597,440.72,118.124
79.805,389.616,116.833
42.113,461.214,96.698
87.962,499.811,34.663000000000004
68.583,293.19599999999997,113.229
76.245,301.203,135.47
103.454,502.334,57.348
124.82,345.069,22.570999999999998
142.332,389.235,68.85300000000001
113.99600000000001,323.495,106.235
91.78200000000001,249.905,118.029
99.71700000000001,238.842,108.76299999999999
38.345,555.122,-130.80100000000002
105.616,292.73400000000004,-33.111999999999995
47.25899999999999,549.616,-148.464
107.28299999999999,317.671,88.916
110.854,461.295,-168.72799999999998
19.401,377.772,97.90799999999999
24.252,377.04400000000004,106.402
6.331,73.085,93.639
103.384,229.71099999999998,161.165
56.78,305.151,27.299
114.911,319.07,54.034
29.285,419.76,114.971
125.581,358.965,105.25
18.471,63.516000000000005,107.022
88.182,282.126,102.32799999999999
119.124,308.875,-58.04
48.405,328.816,-136.031
53.68600000000001,250.604,126.071
63.993,297.981,129.988
111.78299999999999,277.01599999999996,-112.262
16.354,369.974,66.2
32.257,319.097,108.167
56.964,327.431,-96.715
110.81700000000001,493.505,-156.196
51.236000000000004,311.42,-171.033
65.166,256.401,119.426
57.883,206.895,115.961
98.24,473.647,100.08200000000001
57.631,243.546,94.21
111.21600000000001,271.983,-143.09
13.232000000000001,474.186,53.678999999999995
26.092,311.014,-40.481
51.413999999999994,548.5930000000001,-141.405
91.603,262.392,-154.566
82.39299999999999,253.923,130.516
75.351,458.22900000000004,114.887
119.96799999999999,290.203,-26.548000000000002
115.132,493.439,-128.079
69.40100000000001,285.182,25.99
84.38600000000001,258.639,115.15299999999999
-17.651,82.78399999999999,55.038000000000004
99.655,248.614,98.81299999999999
75.208,447.625,117.815
38.984,529.467,-72.036
89.208,215.718,83.881
84.288,275.965,108.706
68.694,473.30400000000003,86.64299999999999
41.097,66.361,109.00200000000001
76.997,364.996,145.484
111.66799999999999,489.25,-157.513
55.677,206.94,121.62700000000001
80.311,195.5,67.679
70.816,350.088,120.721
123.97200000000001,502.61400000000003,-36.146
137.82,333.369,104.21799999999999
34.133,310.55,24.22
129.166,349.017,66.717
113.99799999999999,493.69,-128.126
60.041000000000004,307.85,104.119
35.283,316.21,-166.86900000000003
102.234,205.168,121.491
-7.814,102.838,35.336
59.505,306.16900000000004,102.525
120.76799999999999,284.431,54.793
102.96700000000001,467.369,-168.183
151.425,130.304,18.976
86.484,254.225,116.102
88.10600000000001,295.663,63.468
87.527,315.6,103.029
41.4,327.21299999999997,75.8
37.345,326.579,54.835
17.000999999999998,397.339,103.288
57.72,498.061,34.945
72.251,336.87699999999995,106.571
75.297,304.58799999999997,129.748
117.079,476.015,-63.504
18.595,431.574,96.006
76.175,426.718,135.696
40.459,332.466,-70.9
102.507,337.81699999999995,1.008
36.953,520.9590000000001,-42.745
62.645,432.663,125.301
129.391,488.286,70.255
62.071000000000005,309.278,123.044
73.601,474.159,84.296
99.771,251.03400000000002,-166.09
86.648,264.428,125.99799999999999
84.834,272.825,110.068
49.193999999999996,325.52,-122.1
32.045,335.588,86.089
70.12100000000001,438.355,106.95700000000001
76.057,193.27200000000002,99.647
21.08,371.436,94.08200000000001
20.164,157.066,15.193
41.68,552.563,-135.985
45.948,299.628,88.686
59.676,326.065,-167.405
87.40899999999999,520.48,61.653
26.035999999999998,543.293,-168.553
36.94,333.55400000000003,-126.18700000000001
74.889,198.467,64.232
84.80799999999999,216.886,131.506
119.17,486.385,-71.225
82.8,217.524,131.76
110.63,497.759,-156.241
45.443999999999996,436.501,121.079
102.09299999999999,322.087,112.40700000000001
23.730999999999998,430.79,106.993
66.459,221.42700000000002,115.48100000000001
64.332,193.415,102.585
84.211,387.959,135.086
44.098,394.853,129.762
92.18700000000001,492.54400000000004,45.405
96.90100000000001,337.463,111.37899999999999
70.095,222.33,59.373999999999995
99.65700000000001,481.981,-160.612
21.021,299.798,36.364000000000004
109.20100000000001,294.63599999999997,48.303999999999995
80.658,408.417,126.40100000000001
81.525,230.27599999999998,101.854
82.664,392.67900000000003,127.006
43.522,381.68,129.243
114.898,462.615,-168.517
104.236,486.76199999999994,-141.94
15.919,387.458,87.181
77.42699999999999,205.877,85.675
44.888000000000005,311.23400000000004,-48.53
18.195999999999998,377.7,93.178
52.416000000000004,379.469,129.094
31.355999999999998,547.013,-125.488
88.99600000000001,298.80400000000003,98.833
40.006,335.781,-37.994
31.614,553.299,-142.803
37.28,336.885,-54.123000000000005
106.459,200.894,121.179
136.192,370.577,74.304
88.14,267.668,-150.298
82.671,258.319,114.994
75.212,400.45,116.4
74.804,457.565,115.61399999999999
102.648,235.96,113.225
74.113,212.361,77.335
118.33200000000001,238.64700000000002,143.57299999999998
7.631,477.60699999999997,36.111999999999995
69.146,299.267,103.44
17.657,410.996,102.54700000000001
98.321,321.209,110.113
37.591,446.32099999999997,108.117
128.346,349.26199999999994,42.418
14.164000000000001,392.01099999999997,73.567
84.68299999999999,292.0,101.01899999999999
70.218,415.349,117.181
82.94200000000001,231.435,169.757
32.66,334.68199999999996,53.708999999999996
110.646,167.315,30.604
77.946,507.95599999999996,74.135
38.101,393.996,125.854
81.369,402.62199999999996,125.161
76.249,215.84099999999998,116.02
57.813,435.849,124.031
68.262,479.355,97.65299999999999
123.445,501.829,-65.137
78.8,544.366,29.761999999999997
124.56200000000001,289.123,71.633
84.76899999999999,265.092,-162.696
97.65899999999999,224.292,126.26
66.116,339.33,-164.739
86.022,189.19799999999998,53.806000000000004
58.449,448.409,117.48700000000001
76.604,459.254,116.189
80.997,432.975,121.531
79.837,349.741,126.89200000000001
4.966,72.619,96.12200000000001
33.067,337.374,25.858
104.569,484.289,-143.577
101.485,246.733,105.27600000000001
67.669,515.23,31.320999999999998
105.229,494.20599999999996,-53.056000000000004
74.89699999999999,523.206,26.63
78.916,453.601,97.13
88.62700000000001,269.435,-149.12
38.881,525.5419999999999,-69.492
130.709,482.45,-171.095
117.89399999999999,490.836,68.118
45.008,322.976,15.106
77.756,218.43099999999998,82.14200000000001
88.486,360.06699999999995,125.85700000000001
22.853,420.98800000000006,107.04899999999999
124.294,510.58,12.946
113.223,476.98900000000003,-156.186
134.94899999999998,490.311,52.485
84.081,294.545,110.38600000000001
110.87700000000001,245.985,117.89
130.166,507.836,18.789
71.51100000000001,262.35400000000004,125.759
43.778,235.80900000000003,151.643
113.131,298.801,-3.838
80.94,355.44699999999995,128.52
28.063000000000002,353.87699999999995,70.089
23.183000000000003,357.015,27.52
75.76100000000001,253.768,116.633
58.717,230.696,89.302
50.576,523.115,-66.692
42.667,333.56,-40.623000000000005
63.875,209.255,95.62799999999999
72.929,202.203,71.268
111.226,263.005,-158.475
58.975,180.27,59.183
103.76899999999999,285.47,-83.75299999999999
21.961,485.01800000000003,42.382
75.639,302.199,131.931
113.74,317.238,48.632
45.00899999999999,522.5830000000001,-49.474
69.55199999999999,422.151,128.575
110.62299999999999,317.526,49.092
30.68,149.659,22.831999999999997
69.471,249.928,152.89700000000002
65.449,414.524,124.791
37.825,522.136,-63.626000000000005
60.975,320.45599999999996,102.74600000000001
76.63,535.0319999999999,62.885
74.426,550.3480000000001,14.113
70.405,489.526,88.40100000000001
122.37700000000001,312.467,75.297
46.394,326.062,-162.549
77.566,430.494,127.28
91.046,264.481,120.061
80.501,358.17400000000004,121.42
28.819000000000003,338.949,70.322
69.199,301.628,18.647000000000002
0.941,117.76899999999999,30.693
108.98100000000001,274.183,-149.796
116.911,483.57099999999997,-146.629
75.207,340.596,-10.954
79.794,283.642,41.773
70.003,186.50799999999998,83.99600000000001
84.677,277.5,106.715
72.433,188.213,50.42
26.563000000000002,357.60699999999997,20.901999999999997
40.830999999999996,324.91,79.992
65.16199999999999,335.726,110.26899999999999
52.427,392.599,132.387
84.87200000000001,264.05400000000003,-163.47
88.863,253.989,118.005
74.37899999999999,270.11,118.804
103.204,489.209,42.54
69.775,298.878,109.70700000000001
87.993,313.14,106.20299999999999
80.743,336.519,105.686
47.825,331.347,107.824
81.743,383.871,124.175
130.063,453.088,91.613
145.124,337.038,78.021
67.78699999999999,532.826,33.055
77.018,292.788,23.095
30.695999999999998,310.922,41.94
24.419,430.657,105.73100000000001
109.99799999999999,326.319,80.90899999999999
140.53,407.139,96.76
116.557,246.479,145.07399999999998
76.83800000000001,336.88599999999997,157.674
24.163,364.483,25.982
117.051,302.587,-49.826
79.385,242.38299999999998,154.452
66.214,472.593,96.59200000000001
25.72,282.318,51.878
16.324,481.251,67.268
86.375,322.832,112.264
107.156,233.076,160.296
18.545,386.941,100.21600000000001
92.285,319.052,111.914
56.827,315.722,94.255
91.056,492.024,80.062
78.64399999999999,296.462,127.35700000000001
76.16,467.709,104.92
37.656,314.749,-55.905
119.07600000000001,344.541,10.447000000000001
85.25399999999999,358.785,128.763
74.683,444.717,100.10799999999999
-3.513,66.35600000000001,92.515
59.409,344.336,-155.134
56.342,182.50900000000001,57.71
37.972,358.66,116.603
143.84799999999998,408.301,86.522
74.815,556.099,-11.954
57.123000000000005,305.876,98.381
90.552,233.96599999999998,80.354
141.19899999999998,333.19300000000004,100.723
78.288,435.579,119.89299999999999
45.354,534.867,-76.458
63.833999999999996,491.49,41.94
42.747,487.619,44.817
115.684,477.224,-163.482
51.092,309.224,60.717
78.892,354.445,143.85
117.824,497.402,3.904
87.604,311.474,97.574
120.86,497.051,-14.844000000000001
87.463,325.33099999999996,112.92399999999999
25.415,378.89300000000003,111.01100000000001
78.166,425.22,109.74
113.63,276.68,-114.098
